id,current_pos,corrected_direction,prev_target_pos,target_pos,speed_vector
863,[0.89816585 0.997482  ],[-0.09976993  0.0067795 ],"[0.006779499065629415, 0.09976992729484738]","[-0.077, 0.006]",[1. 1.],0.03612852096557617
864,[0.89427892 0.9977344 ],[-0.09977514  0.00653592],"[0.006535920088686648, 0.09977514116502259]","[-0.077, 0.005]",[1. 1.],0.03493475914001465
865,[0.89004775 0.99783396],[-0.09977099  0.00644336],"[0.006443361959323796, 0.09977099231737717]","[-0.085, 0.002]",[1. 1.],0.03258800506591797
866,[0.89004775 0.99783396],[-0.09977099  0.00645169],"[0.006451687401753827, 0.09977099231737717]","[-0.085, 0.002]",[1. 1.],0.03852438926696777
867,[0.88575443 0.99813349],[-0.09977632  0.00615922],"[0.006159223883378795, 0.09977631928386531]","[-0.086, 0.006]",[1. 1.],0.03251767158508301
868,[0.88134589 0.99848417],[-0.09978356  0.00581456],"[0.005814556505393559, 0.09978355587433115]","[-0.088, 0.007]",[1. 1.],0.03177785873413086
869,[0.88134589 0.99848417],[-0.09978356  0.00582021],"[0.005820206806199055, 0.09978355587433115]","[-0.088, 0.007]",[1. 1.],0.03735613822937012
870,[0.87662496 0.99878233],[-0.09978701  0.00552684],"[0.005526836706790968, 0.09978701384251452]","[-0.095, 0.006]",[1. 1.],0.03256702423095703
871,[0.87195203 0.99903357],[-0.09978781  0.00527922],"[0.005279220621335752, 0.09978780636949536]","[-0.093, 0.005]",[1. 1.],0.03151988983154297
872,[0.87195203 0.99903357],[-0.09978781  0.0052829 ],"[0.005282904232740861, 0.09978780636949536]","[-0.093, 0.005]",[1. 1.],0.038196563720703125
873,[0.86748255 0.99923221],[-0.09978608  0.00508702],"[0.005087017013691088, 0.09978607651596481]","[-0.09, 0.004]",[1. 1.],0.03162336349487305
874,[0.8626621  0.99948327],[-0.0997856   0.00483807],"[0.0048380686247460015, 0.09978559882134658]","[-0.096, 0.005]",[1. 1.],0.03108501434326172
875,[0.8626621  0.99948327],[-0.0997856   0.00483975],"[0.004839751487816011, 0.09978559882134658]","[-0.096, 0.005]",[1. 1.],0.032637834548950195
876,[0.85769477 0.99988066],[-0.09979154  0.00444387],"[0.00444386834987395, 0.09979153754732714]","[-0.1, 0.008]",[1. 1.],0.03250718116760254
877,[0.85278622 1.00018428],[-0.09977409  0.00413953],"[0.004139526615596861, 0.09977408725466376]","[-0.097, 0.006]",[1. 1.],0.034206390380859375
878,[0.85278622 1.00018428],[-0.09977409  0.00413893],"[0.00413892621579721, 0.09977408725466376]","[-0.097, 0.006]",[1. 1.],0.0326540470123291
879,[0.8480107  1.00023352],[-0.09975734  0.00408827],"[0.0040882723388706325, 0.09975734439792486]","[-0.097, 0.001]",[1. 1.],0.03634357452392578
880,[0.84310908 1.00038356],[-0.09973472  0.0039364 ],"[0.003936397332532822, 0.09973472318018109]","[-0.098, 0.003]",[1. 1.],0.0338897705078125
881,[0.84310908 1.00038356],[-0.09973472  0.00393518],"[0.0039351828644316736, 0.09973472318018109]","[-0.098, 0.003]",[1. 1.],0.031746864318847656
882,[0.83816694 1.00068309],[-0.09970404  0.00363312],"[0.0036331207777992136, 0.09970404142438564]","[-0.099, 0.006]",[1. 1.],0.03251051902770996
883,[0.83310628 1.00083341],[-0.09967992  0.00347926],"[0.003479261300247944, 0.09967991933505349]","[-0.101, 0.003]",[1. 1.],0.03786015510559082
884,[0.83310628 1.00083341],[-0.09967992  0.00347656],"[0.003476555181571292, 0.09967991933505349]","[-0.101, 0.003]",[1. 1.],0.03257489204406738
885,[0.8281268  1.00113217],[-0.09964817  0.00317415],"[0.003174148354017945, 0.09964817053989916]","[-0.1, 0.006]",[1. 1.],0.03174901008605957
886,[0.82317032 1.0013825 ],[-0.09961843  0.00291856],"[0.0029185628733080487, 0.09961842750618088]","[-0.099, 0.005]",[1. 1.],0.03823351860046387
887,[0.82317032 1.0013825 ],[-0.09961843  0.00291428],"[0.0029142810738358327, 0.09961842750618088]","[-0.099, 0.005]",[1. 1.],0.03109002113342285
888,[0.8182638 1.0013825],[-0.09960085  0.0029095 ],"[0.0029094952964186993, 0.09960084658640521]","[-0.099, 0.0]",[1. 1.],0.031020402908325195
889,[0.81328114 1.00163415],[-0.09956997  0.00265264],"[0.0026526388492349087, 0.09956997122136078]","[-0.099, 0.005]",[1. 1.],0.03310704231262207
890,[0.81328114 1.00163415],[-0.09956997  0.00264707],"[0.0026470663340814175, 0.09956997122136078]","[-0.099, 0.005]",[1. 1.],0.034247636795043945
891,[0.80831966 1.00183261],[-0.09954133  0.00244303],"[0.0024430274422598125, 0.09954133440514368]","[-0.1, 0.004]",[1. 1.],0.0314030647277832
892,[0.80331588 1.00188315],[-0.0995194   0.00238607],"[0.0023860691514054583, 0.09951940427666348]","[-0.099, 0.001]",[1. 1.],0.032654523849487305
893,[0.80331588 1.00188315],[-0.0995194   0.00237946],"[0.002379464465701764, 0.09951940427666348]","[-0.099, 0.001]",[1. 1.],0.03524184226989746
894,[0.79838656 1.00212962],[-0.09948753  0.00212686],"[0.0021268579142208126, 0.09948752846897203]","[-0.1, 0.005]",[1. 1.],0.03134608268737793
895,[0.79347594 1.00222984],[-0.09946252  0.00201977],"[0.0020197674387645802, 0.09946252370805507]","[-0.098, 0.002]",[1. 1.],0.031011581420898438
896,[0.79347594 1.00222984],[-0.09946252  0.00201292],"[0.002012923477230463, 0.09946252370805507]","[-0.098, 0.002]",[1. 1.],0.030858516693115234
897,[0.78854023 1.00227969],[-0.09943944  0.00195436],"[0.001954357396131104, 0.09943943736570145]","[-0.099, 0.001]",[1. 1.],0.03759574890136719
898,[0.78355588 1.00253143],[-0.09940562  0.00169547],"[0.0016954698665448333, 0.09940562072941585]","[-0.099, 0.005]",[1. 1.],0.031729698181152344
899,[0.78355588 1.00253143],[-0.09940562  0.0016877 ],"[0.0016877032488132966, 0.09940562072941585]","[-0.099, 0.005]",[1. 1.],0.030864238739013672
900,[0.77850464 1.00258095],[-0.09938107  0.00162992],"[0.0016299241010184228, 0.09938106651705758]","[-0.102, 0.001]",[1. 1.],0.03176164627075195
901,[0.77360285 1.00258095],[-0.09935914  0.00160751],"[0.0016075098508607896, 0.09935914010072121]","[-0.098, 0.0]",[1. 1.],0.08600282669067383
902,[0.76868762 1.00268126],[-0.09933169  0.00149878],"[0.001498783605912107, 0.09933168947607433]","[-0.098, 0.002]",[1. 1.],0.03244662284851074
903,[0.76356155 1.00268126],[-0.09930774  0.00148926],"[0.0014892640862580679, 0.09930774438482759]","[-0.103, 0.0]",[1. 1.],0.03439450263977051
904,[0.75863742 1.00268126],[-0.09928425  0.00147817],"[0.0014781685148912897, 0.09928424834313648]","[-0.098, 0.0]",[1. 1.],0.04035663604736328
905,[0.75863742 1.00268126],[-0.09928425  0.00146938],"[0.0014693771527133168, 0.09928424834313648]","[-0.098, 0.0]",[1. 1.],0.03302454948425293
906,[0.75371646 1.00273097],[-0.09925782  0.00141041],"[0.0014104105779301755, 0.09925781672273329]","[-0.099, 0.001]",[1. 1.],0.03407859802246094
907,[0.74856717 1.00293094],[-0.0992223  0.0011989],"[0.0011988962690396528, 0.09922230148507975]","[-0.103, 0.004]",[1. 1.],0.043300628662109375
908,[0.74368845 1.00298124],[-0.09919507  0.00113839],"[0.0011383862358356597, 0.09919507174710077]","[-0.097, 0.001]",[1. 1.],0.034795284271240234
909,[0.74368845 1.00298124],[-0.09919507  0.00112849],"[0.001128488384554381, 0.09919507174710077]","[-0.097, 0.001]",[1. 1.],0.03346991539001465
910,[0.73883281 1.00298124],[-0.09916998  0.00111683],"[0.0011168250987866717, 0.09916998223678522]","[-0.098, 0.0]",[1. 1.],0.03848433494567871
911,[0.7337736  1.00303133],[-0.09914086  0.00105631],"[0.0010563139462283274, 0.09914085699632022]","[-0.101, 0.001]",[1. 1.],0.03501296043395996
912,[0.7337736  1.00303133],[-0.09914086  0.00104607],"[0.0010460694980168805, 0.09914085699632022]","[-0.101, 0.001]",[1. 1.],0.034088134765625
913,[0.72874669 1.00323041],[-0.09910401  0.00083593],"[0.0008359279027539278, 0.09910401368736298]","[-0.101, 0.004]",[1. 1.],0.03889131546020508
914,[0.72364336 1.00323041],[-0.09907611  0.00082475],"[0.0008247452640411751, 0.09907611244840199]","[-0.102, 0.0]",[1. 1.],0.03420424461364746
915,[0.71875695 1.00323041],[-0.09904891  0.0008136 ],"[0.0008135986359094421, 0.09904890981093477]","[-0.097, 0.0]",[1. 1.],0.03412890434265137
916,[0.71875695 1.00323041],[-0.09904891  0.00080094],"[0.0008009440024775104, 0.09904890981093477]","[-0.097, 0.0]",[1. 1.],0.03954958915710449
917,[0.71390486 1.00332943],[-0.09901652  0.00069137],"[0.0006913670185246394, 0.09901652391512118]","[-0.098, 0.002]",[1. 1.],0.03417563438415527
918,[0.70879955 1.00332943],[-0.0989871   0.00067995],"[0.0006799458901239466, 0.09898710021527078]","[-0.102, 0.0]",[1. 1.],0.03403115272521973
919,[0.70879955 1.00332943],[-0.0989871   0.00066624],"[0.0006662408462625983, 0.09898710021527078]","[-0.102, 0.0]",[1. 1.],0.04158449172973633
920,[0.70391759 1.00337925],[-0.09895601  0.00060548],"[0.0006054809104871233, 0.0989560122043511]","[-0.098, 0.001]",[1. 1.],0.03365731239318848
921,[0.69892036 1.00342922],[-0.09892375  0.00054341],"[0.0005434117157695206, 0.09892374923440872]","[-0.1, 0.001]",[1. 1.],0.036663055419921875
922,[0.69380263 1.00342922],[-0.09889272  0.00052936],"[0.0005293556264852368, 0.09889272368578873]","[-0.101, 0.0]",[1. 1.],0.04094552993774414
923,[0.69380263 1.00342922],[-0.09889272  0.00051805],"[0.0005180504957008855, 0.09889272368578873]","[-0.101, 0.0]",[1. 1.],0.03333616256713867
924,[0.6889934  1.00342922],[-0.09886309  0.00050578],"[0.0005057781173311296, 0.0988630917948192]","[-0.098, 0.0]",[1. 1.],0.035741329193115234
925,[0.68397638 1.00337905],[-0.09883417  0.00054202],"[0.0005420206782704499, 0.09883416669272586]","[-0.1, -0.001]",[1. 1.],0.03950929641723633
926,[0.67894399 1.0034797 ],[-0.09879719  0.0004302 ],"[0.0004301971573491507, 0.09879718850494228]","[-0.1, 0.002]",[1. 1.],0.035439491271972656
927,[0.67894399 1.0034797 ],[-0.09879719  0.00041863],"[0.000418628423703735, 0.09879718850494228]","[-0.1, 0.002]",[1. 1.],0.033651113510131836
928,[0.67402091 1.00362888],[-0.09875802  0.00025768],"[0.0002576772230585961, 0.09875802294344352]","[-0.099, 0.003]",[1. 1.],0.03754019737243652
929,[0.66916967 1.00362888],[-0.09872622  0.00024575],"[0.0002457522415805872, 0.09872621728895072]","[-0.097, 0.0]",[1. 1.],0.03305363655090332
930,[0.66916967 1.00362888],[-0.09872622  0.00023411],"[0.00023410559601434313, 0.09872621728895072]","[-0.097, 0.0]",[1. 1.],0.03250837326049805
931,[0.66434676 1.00357916],[-0.09869659  0.00026962],"[0.0002696212786638344, 0.09869658528298272]","[-0.097, -0.001]",[1. 1.],0.03817868232727051
932,[0.65933593 1.00362927],[-0.09866028  0.00020825],"[0.00020825366081294504, 0.09866028485804139]","[-0.1, 0.001]",[1. 1.],0.03304266929626465
933,[0.65933593 1.00362927],[-0.09866028  0.00019638],"[0.0001963829672996707, 0.09866028485804139]","[-0.1, 0.001]",[1. 1.],0.03315234184265137
934,[0.65429216 1.00362927],[-0.09862573  0.00018233],"[0.0001823306317284406, 0.09862572860187276]","[-0.101, 0.0]",[1. 1.],0.03906679153442383
935,[0.64942279 1.00362927],[-0.09859189  0.00017061],"[0.00017060863983702065, 0.09859188542255436]","[-0.097, 0.0]",[1. 1.],0.03258490562438965
936,[0.64434046 1.00362927],[-0.09855606  0.00015879],"[0.00015878911719558077, 0.09855605717914281]","[-0.101, 0.0]",[1. 1.],0.03287100791931152
937,[0.64434046 1.00362927],[-0.09855606  0.00014516],"[0.00014515852210515728, 0.09855605717914281]","[-0.101, 0.0]",[1. 1.],0.03810763359069824
938,[0.63952156 1.00362927],[-0.09852161  0.00013374],"[0.0001337414042474631, 0.09852160981031163]","[-0.098, 0.0]",[1. 1.],0.03178858757019043
939,[0.63466028 1.00367939],[-9.84839218e-02  7.28162456e-05],"[7.281624562817305e-05, 0.0984839218348095]","[-0.097, 0.001]",[1. 1.],0.0317845344543457
940,[0.63466028 1.00367939],[-9.84839218e-02  5.98615407e-05],"[5.986154071459895e-05, 0.0984839218348095]","[-0.097, 0.001]",[1. 1.],0.0357508659362793
941,[0.62977953 1.00367939],[-9.84480870e-02  4.82820108e-05],"[4.828201084895113e-05, 0.09844808699745448]","[-0.098, 0.0]",[1. 1.],0.03190732002258301
942,[0.62487144 1.00367939],[-9.84115718e-02  3.69595307e-05],"[3.695953065421131e-05, 0.09841157183744538]","[-0.098, 0.0]",[1. 1.],0.031219959259033203
943,[0.62487144 1.00367939],[-9.84115718e-02  2.45246396e-05],"[2.4524639558101056e-05, 0.09841157183744538]","[-0.098, 0.0]",[1. 1.],0.03434157371520996
944,[0.61989012 1.0037292 ],[-9.83715700e-02 -3.66667368e-05],"[-3.6666736812290994e-05, 0.09837156997910106]","[-0.1, 0.001]",[1. 1.],0.03320002555847168
945,[0.6149202 1.003679 ],[-9.83360797e-02  8.89237403e-07],"[8.89237403086223e-07, 0.09833607974776024]","[-0.099, -0.001]",[1. 1.],0.03268074989318848
946,[0.6149202 1.003679 ],[-9.83360797e-02 -1.08966922e-05],"[-1.0896692175533631e-05, 0.09833607974776024]","[-0.099, -0.001]",[1. 1.],0.0325777530670166
947,[0.61020731 1.003679  ],[-9.82996280e-02 -2.43847865e-05],"[-2.4384786476225466e-05, 0.09829962801071032]","[-0.095, 0.0]",[1. 1.],0.0373077392578125
948,[0.60541573 1.003679  ],[-9.82621130e-02 -3.59461201e-05],"[-3.594612005548609e-05, 0.09826211303873018]","[-0.096, 0.0]",[1. 1.],0.03200674057006836
949,[0.60541573 1.003679  ],[-9.82621130e-02 -4.75364111e-05],"[-4.753641110131317e-05, 0.09826211303873018]","[-0.096, 0.0]",[1. 1.],0.032061100006103516
950,[0.6004171 1.003679 ],[-9.82224885e-02 -6.11767840e-05],"[-6.117678398763058e-05, 0.09822248847311738]","[-0.1, 0.0]",[1. 1.],0.03780031204223633
951,[0.59547044 1.00377893],[-0.09817788 -0.00017115],"[-0.00017114593422739744, 0.09817787914738625]","[-0.099, 0.002]",[1. 1.],0.032035112380981445
952,[0.59547044 1.00377893],[-0.09817788 -0.0001834 ],"[-0.00018340439693187191, 0.09817787914738625]","[-0.099, 0.002]",[1. 1.],0.03304100036621094
953,[0.59055216 1.00377893],[-0.09813792 -0.00019878],"[-0.00019878417406761593, 0.09813792109974721]","[-0.099, 0.0]",[1. 1.],0.0416722297668457
954,[0.5857957  1.00372886],[-0.09810127 -0.00016218],"[-0.00016217776398703577, 0.09810127416697635]","[-0.095, -0.001]",[1. 1.],0.03440403938293457
955,[0.58105898 1.00372886],[-0.09806188 -0.00017523],"[-0.00017523402300089432, 0.09806188390576032]","[-0.095, 0.0]",[1. 1.],0.03588414192199707
956,[0.58105898 1.00372886],[-0.09806188 -0.00018833],"[-0.00018832619537780898, 0.09806188390576032]","[-0.095, 0.0]",[1. 1.],0.03580427169799805
957,[0.5759572  1.00372886],[-0.09801896 -0.00020166],"[-0.00020166081213063172, 0.09801895685908314]","[-0.102, 0.0]",[1. 1.],0.036708831787109375
958,[0.57098356 1.0037791 ],[-0.09797415 -0.0002635 ],"[-0.00026349758100220567, 0.09797414674340761]","[-0.099, 0.001]",[1. 1.],0.034322261810302734
959,[0.57098356 1.0037791 ],[-0.09797415 -0.00027551],"[-0.00027551020464790086, 0.09797414674340761]","[-0.099, 0.001]",[1. 1.],0.03244423866271973
960,[0.56605321 1.0037791 ],[-0.09793168 -0.00028882],"[-0.0002888227042222158, 0.09793167988767787]","[-0.099, 0.0]",[1. 1.],0.03629326820373535
961,[0.56124962 1.00362899],[-0.09789719 -0.00015346],"[-0.00015346427044558977, 0.09789718572626073]","[-0.096, -0.003]",[1. 1.],0.03292989730834961
962,[0.56124962 1.00362899],[-0.09789719 -0.00016717],"[-0.00016717370905628792, 0.09789718572626073]","[-0.096, -0.003]",[1. 1.],0.0385890007019043
963,[0.55635545 1.00367893],[-0.09785163 -0.00022863],"[-0.00022862739764821453, 0.09785163477205723]","[-0.098, 0.001]",[1. 1.],0.03517866134643555
964,[0.55141453 1.00367893],[-0.09780763 -0.00024181],"[-0.000241810475012388, 0.09780763137890754]","[-0.099, 0.0]",[1. 1.],0.03692293167114258
965,[0.54647606 1.00372932],[-0.0977607  -0.00030678],"[-0.00030677787386210366, 0.09776069958150924]","[-0.098, 0.001]",[1. 1.],0.04339027404785156
966,[0.54170566 1.00372932],[-0.09771728 -0.00031971],"[-0.0003197066072522757, 0.097717283274078]","[-0.095, 0.0]",[1. 1.],0.035851478576660156
967,[0.54170566 1.00372932],[-0.09771728 -0.00033241],"[-0.0003324137933267951, 0.097717283274078]","[-0.095, 0.0]",[1. 1.],0.03486967086791992
968,[0.53692572 1.00372932],[-0.09767332 -0.00034728],"[-0.00034728232218799544, 0.09767332447498697]","[-0.097, 0.0]",[1. 1.],0.0412294864654541
969,[0.5319998  1.00372932],[-0.09762755 -0.00035863],"[-0.00035862923345648, 0.09762754589374553]","[-0.098, 0.0]",[1. 1.],0.03161263465881348
970,[0.5319998  1.00372932],[-0.09762755 -0.00037044],"[-0.0003704399510011284, 0.09762754589374553]","[-0.098, 0.0]",[1. 1.],0.032439470291137695
971,[0.52720057 1.00372932],[-0.09758248 -0.00038374],"[-0.0003837385298736137, 0.09758247884301445]","[-0.097, 0.0]",[1. 1.],0.03701281547546387
972,[0.52232511 1.00367906],[-0.09753868 -0.00034676],"[-0.00034675637293447316, 0.09753867641401448]","[-0.097, -0.001]",[1. 1.],0.03404045104980469
973,[0.52232511 1.00367906],[-0.09753868 -0.0003584 ],"[-0.0003583963625268565, 0.09753867641401448]","[-0.097, -0.001]",[1. 1.],0.03243684768676758
974,[0.51763513 1.0037778 ],[-0.09748892 -0.00046878],"[-0.0004687806842328603, 0.09748892056260483]","[-0.095, 0.002]",[1. 1.],0.03885531425476074
975,[0.51270567 1.0038281 ],[-0.09743876 -0.00053088],"[-0.0005308832878288443, 0.0974387611772265]","[-0.098, 0.001]",[1. 1.],0.03574085235595703
976,[0.50772891 1.0038281 ],[-0.0973901  -0.00054369],"[-0.0005436850116534367, 0.09739010376571437]","[-0.099, 0.0]",[1. 1.],0.035048723220825195
977,[0.50772891 1.0038281 ],[-0.0973901  -0.00055727],"[-0.0005572698727050242, 0.09739010376571437]","[-0.099, 0.0]",[1. 1.],0.0364382266998291
978,[0.50314166 1.0038281 ],[-0.09734482 -0.00056924],"[-0.0005692386510121391, 0.09734481667764243]","[-0.093, 0.0]",[1. 1.],0.03281378746032715
979,[0.4983089  1.00377776],[-0.0972991  -0.00053194],"[-0.0005319443881789655, 0.09729910054252384]","[-0.096, -0.001]",[1. 1.],0.032523155212402344
980,[0.4983089  1.00377776],[-0.0972991  -0.00054572],"[-0.0005457214831115566, 0.09729910054252384]","[-0.096, -0.001]",[1. 1.],0.03748130798339844
981,[0.49344889 1.00382735],[-0.09724778 -0.00060588],"[-0.0006058828328150169, 0.09724778094813921]","[-0.098, 0.001]",[1. 1.],0.0328373908996582
982,[0.48852597 1.00397805],[-0.09719044 -0.00076474],"[-0.0007647353270993898, 0.09719043649121427]","[-0.098, 0.003]",[1. 1.],0.032956838607788086
983,[0.48852597 1.00397805],[-0.09719044 -0.00077946],"[-0.0007794581331717581, 0.09719043649121427]","[-0.098, 0.003]",[1. 1.],0.03807997703552246
984,[0.48364784 1.00397805],[-0.0971404  -0.00079176],"[-0.0007917620994795908, 0.09714039742307536]","[-0.098, 0.0]",[1. 1.],0.03287863731384277
985,[0.47893088 1.00392787],[-0.097094   -0.00075521],"[-0.0007552125032598612, 0.09709399603257346]","[-0.094, -0.001]",[1. 1.],0.032909393310546875
986,[0.47893088 1.00392787],[-0.097094   -0.00076878],"[-0.0007687837131973331, 0.09709399603257346]","[-0.094, -0.001]",[1. 1.],0.03558516502380371
987,[0.47415145 1.00387809],[-0.09704647 -0.00073249],"[-0.0007324945392759223, 0.09704647317951208]","[-0.096, -0.001]",[1. 1.],0.03295421600341797
988,[0.46922384 1.00387809],[-0.09699451 -0.00074466],"[-0.0007446595641700221, 0.09699450777491517]","[-0.098, 0.0]",[1. 1.],0.03338336944580078
989,[0.46922384 1.00387809],[-0.09699451 -0.00075842],"[-0.0007584173883648107, 0.09699450777491517]","[-0.098, 0.0]",[1. 1.],0.0365750789642334
990,[0.46432115 1.00392863],[-0.09693987 -0.00082023],"[-0.0008202287868000733, 0.09693987415386485]","[-0.097, 0.001]",[1. 1.],0.03477048873901367
991,[0.45944464 1.00392863],[-0.09688749 -0.00083315],"[-0.0008331506819693939, 0.0968874944928605]","[-0.099, 0.0]",[1. 1.],0.035112619400024414
992,[0.45458332 1.00382839],[-0.09683966 -0.00075119],"[-0.0007511869840171511, 0.0968396586462459]","[-0.097, -0.002]",[1. 1.],0.04184436798095703
993,[0.45458332 1.00382839],[-0.09683966 -0.00076379],"[-0.0007637875335391193, 0.0968396586462459]","[-0.097, -0.002]",[1. 1.],0.03398752212524414
